raceId,driverId,lap,position,lap_time_str,lap_time_ms,lap_time_s
841,2,9,13,1:35.895,95895,95.895
841,2,10,13,1:35.038,95038,95.038
841,2,11,13,1:34.838,94838,94.838
841,2,12,13,1:35.039,95039,95.039
841,2,13,12,1:36.546,96546,96.546
841,2,14,11,1:35.592,95592,95.592
841,2,15,16,1:54.318,114318,114.318
841,2,16,17,1:39.684,99684,99.684
841,2,17,15,1:33.707,93707,93.707
841,2,18,15,1:33.539,93539,93.539
841,2,19,15,1:33.421,93421,93.421
841,2,20,15,1:33.822,93822,93.822
841,2,21,15,1:34.361,94361,94.361
841,2,22,15,1:33.889,93889,93.889
841,2,23,12,1:34.735,94735,94.735
841,2,24,12,1:33.587,93587,93.587
841,2,25,12,1:34.694,94694,94.694
841,2,26,12,1:33.545,93545,93.545
841,2,27,12,1:33.263,93263,93.263
841,2,28,12,1:32.848,92848,92.848
841,2,29,11,1:33.282,93282,93.282
841,2,30,14,1:54.826,114826,114.826
841,2,31,14,1:39.960,99960,99.96
841,2,32,14,1:32.876,92876,92.876
841,2,33,14,1:32.552,92552,92.552
841,2,34,14,1:33.071,93071,93.071
841,2,35,13,1:35.177,95177,95.177
841,2,36,13,1:32.892,92892,92.892
841,2,37,13,1:32.765,92765,92.765
841,2,38,13,1:32.993,92993,92.993
841,2,39,13,1:34.306,94306,94.306
841,2,40,13,1:34.974,94974,94.974
841,2,41,13,1:33.026,93026,93.026
841,2,42,13,1:32.807,92807,92.807
841,2,43,13,1:32.377,92377,92.377
841,2,44,13,1:32.619,92619,92.619
841,2,45,13,1:33.120,93120,93.12
841,2,46,13,1:32.898,92898,92.898
841,2,47,13,1:33.102,93102,93.102
841,2,48,13,1:35.082,95082,95.082
841,2,49,14,1:34.204,94204,94.204
841,2,50,14,1:35.702,95702,95.702
841,2,51,14,1:33.801,93801,93.801
841,2,52,14,1:35.493,95493,95.493
841,2,53,14,1:35.589,95589,95.589
841,2,54,14,1:35.243,95243,95.243
841,2,55,14,1:36.404,96404,96.404
841,2,56,14,1:33.858,93858,93.858
841,2,57,14,1:35.088,95088,95.088
841,815,1,14,1:52.663,112663,112.663
841,815,2,14,1:37.576,97576,97.576
841,815,3,14,1:36.216,96216,96.216
841,815,4,14,1:35.617,95617,95.617
841,815,5,14,1:35.999,95999,95.999
841,815,6,15,1:36.169,96169,96.169
841,815,7,15,1:35.294,95294,95.294
841,815,8,15,1:35.375,95375,95.375
841,815,9,16,1:38.168,98168,98.168
841,815,10,15,1:36.506,96506,96.506
841,815,11,15,1:34.646,94646,94.646
841,815,12,15,1:34.746,94746,94.746
841,815,13,14,1:34.905,94905,94.905
841,815,14,13,1:36.433,96433,96.433
841,815,15,11,1:34.867,94867,94.867
841,815,16,9,1:34.778,94778,94.778
841,815,17,8,1:34.790,94790,94.79
841,815,18,8,1:34.889,94889,94.889
841,815,19,7,1:34.623,94623,94.623
841,815,20,7,1:34.685,94685,94.685
841,815,21,7,1:35.145,95145,95.145
841,815,22,7,1:35.217,95217,95.217
841,815,23,13,1:55.111,115111,115.111
841,815,24,13,1:42.170,102170,102.17
841,815,25,13,1:32.147,92147,92.147
841,815,26,13,1:31.309,91309,91.309
841,815,27,13,1:31.307,91307,91.307
841,815,28,13,1:31.050,91050,91.05
841,815,29,12,1:30.671,90671,90.671
841,815,30,11,1:31.243,91243,91.243
841,815,31,11,1:31.517,91517,91.517
841,815,32,10,1:31.740,91740,91.74
841,815,33,10,1:31.306,91306,91.306
841,815,34,10,1:32.775,92775,92.775
841,815,35,10,1:31.896,91896,91.896
841,815,36,9,1:32.569,92569,92.569
841,815,37,8,1:30.649,90649,90.649
841,815,38,8,1:30.741,90741,90.741
841,815,39,8,1:29.962,89962,89.962
841,815,40,8,1:30.526,90526,90.526
841,815,41,8,1:30.545,90545,90.545
841,815,42,8,1:30.721,90721,90.721
841,815,43,8,1:30.513,90513,90.513
841,815,44,8,1:30.137,90137,90.137
841,815,45,8,1:30.319,90319,90.319
841,815,46,8,1:30.239,90239,90.239
841,815,47,8,1:30.633,90633,90.633
841,815,48,7,1:31.997,91997,91.997
841,815,49,7,1:30.614,90614,90.614
841,815,50,7,1:30.477,90477,90.477
841,815,51,7,1:31.543,91543,91.543
841,815,52,7,1:30.802,90802,90.802
841,815,53,7,1:30.806,90806,90.806
841,815,54,7,1:31.401,91401,91.401
841,815,55,7,1:31.536,91536,91.536
841,815,56,7,1:31.539,91539,91.539
841,815,57,7,1:31.709,91709,91.709
841,815,58,7,1:32.577,92577,92.577
841,5,1,15,1:52.883,112883,112.883
841,5,2,15,1:38.252,98252,98.252
841,5,3,16,1:37.378,97378,97.378
841,5,4,16,1:36.628,96628,96.628
841,5,5,17,1:37.441,97441,97.441
841,5,6,17,1:36.512,96512,96.512
841,5,7,17,1:36.107,96107,96.107
841,5,8,17,1:36.391,96391,96.391
841,5,9,17,1:36.352,96352,96.352
841,5,10,16,1:36.240,96240,96.24
841,5,11,16,1:35.907,95907,95.907
841,5,12,17,1:36.498,96498,96.498
841,5,13,16,1:36.286,96286,96.286
841,5,14,15,1:35.527,95527,95.527
841,5,15,14,1:35.921,95921,95.921
841,5,16,13,1:35.237,95237,95.237
841,5,17,18,2:00.199,120199,120.199
841,5,18,17,1:41.782,101782,101.782
841,5,19,17,1:34.918,94918,94.918
841,813,1,16,1:53.209,113209,113.209
841,813,2,16,1:38.453,98453,98.453
841,813,3,17,1:37.543,97543,97.543
841,813,4,17,1:36.568,96568,96.568
841,813,5,16,1:35.904,95904,95.904
841,813,6,16,1:34.595,94595,94.595
841,813,7,16,1:34.102,94102,94.102
841,813,8,16,1:35.041,95041,95.041
841,813,9,15,1:36.521,96521,96.521
841,15,1,17,1:54.113,114113,114.113
841,15,2,18,1:39.875,99875,99.875
841,15,3,18,1:38.455,98455,98.455
841,15,4,18,1:37.289,97289,97.289
841,15,5,18,1:37.235,97235,97.235
841,15,6,18,1:37.586,97586,97.586
841,15,7,18,1:37.180,97180,97.18
841,15,8,19,1:37.731,97731,97.731
841,15,9,19,1:37.258,97258,97.258
841,15,10,18,1:37.210,97210,97.21
841,15,11,18,1:36.703,96703,96.703
841,15,12,18,1:36.679,96679,96.679
841,15,13,18,1:37.012,97012,97.012
841,15,14,18,1:37.704,97704,97.704
841,15,15,18,1:37.240,97240,97.24
841,15,16,19,1:58.768,118768,118.768
841,15,17,19,1:44.596,104596,104.596
841,15,18,19,1:36.982,96982,96.982
841,15,19,18,1:35.819,95819,95.819
841,15,20,17,1:35.857,95857,95.857
841,15,21,17,1:39.725,99725,99.725
841,15,22,17,1:35.033,95033,95.033
841,15,23,16,1:35.913,95913,95.913
841,15,24,16,1:37.097,97097,97.097
841,15,25,16,1:35.123,95123,95.123
841,15,26,16,1:34.436,94436,94.436
841,15,27,16,1:34.105,94105,94.105
841,15,28,16,1:36.984,96984,96.984
841,15,29,16,1:38.905,98905,98.905
841,15,30,16,1:34.640,94640,94.64
841,15,31,16,1:34.648,94648,94.648
841,15,32,16,1:34.524,94524,94.524
841,15,33,16,1:34.269,94269,94.269
841,15,34,16,1:34.249,94249,94.249
841,15,35,16,1:37.569,97569,97.569
841,15,36,16,1:37.048,97048,97.048
841,15,37,16,1:58.787,118787,118.787
841,15,38,16,1:47.889,107889,107.889
841,15,39,16,1:37.753,97753,97.753
841,15,40,16,1:34.799,94799,94.799
841,15,41,16,1:33.698,93698,93.698
841,15,42,16,1:37.707,97707,97.707
841,15,43,16,1:33.993,93993,93.993
841,15,44,16,1:33.123,93123,93.123
841,15,45,16,1:36.310,96310,96.31
841,15,46,16,1:33.277,93277,93.277
841,15,47,16,1:33.232,93232,93.232
841,15,48,16,1:34.452,94452,94.452
841,15,49,15,1:36.712,96712,96.712
841,15,50,15,1:33.029,93029,93.029
841,15,51,15,1:32.816,92816,92.816
841,15,52,15,1:32.550,92550,92.55
841,15,53,15,1:33.228,93228,93.228
841,15,54,15,1:36.502,96502,96.502
841,15,55,15,1:33.415,93415,93.415
841,15,56,15,1:34.704,94704,94.704
841,816,1,18,1:54.641,114641,114.641
841,816,2,19,1:39.961,99961,99.961
841,816,3,19,1:38.516,98516,98.516
841,816,4,19,1:38.055,98055,98.055
841,816,5,19,1:37.682,97682,97.682
841,816,6,19,1:37.701,97701,97.701
841,816,7,20,1:38.016,98016,98.016
841,816,8,21,1:38.789,98789,98.789
841,816,9,21,1:37.764,97764,97.764
841,816,10,20,1:37.942,97942,97.942
841,816,11,20,1:37.731,97731,97.731
841,816,12,20,1:38.561,98561,98.561
841,816,13,20,1:44.068,104068,104.068
841,816,14,20,2:00.421,120421,120.421
841,816,15,21,1:48.305,108305,108.305
841,816,16,21,1:42.319,102319,102.319
841,816,17,20,1:40.951,100951,100.951
841,816,18,20,1:37.419,97419,97.419
841,816,19,19,1:37.670,97670,97.67
841,816,20,18,1:38.628,98628,98.628
841,816,21,18,1:41.479,101479,101.479
841,816,22,18,1:39.227,99227,99.227
841,816,23,17,1:37.839,97839,97.839
841,816,24,17,1:37.968,97968,97.968
841,816,25,17,1:39.762,99762,99.762
841,816,26,17,1:38.298,98298,98.298
841,816,27,17,1:38.654,98654,98.654
841,816,28,17,1:37.660,97660,97.66
841,816,29,17,1:37.263,97263,97.263
841,816,30,17,1:38.616,98616,98.616
841,816,31,17,1:37.611,97611,97.611
841,816,32,17,1:37.496,97496,97.496
841,816,33,17,1:39.417,99417,99.417
841,816,34,17,1:40.258,100258,100.258
841,816,35,17,1:38.446,98446,98.446
841,816,36,17,1:37.880,97880,97.88
841,816,37,17,1:39.220,99220,99.22
841,816,38,17,2:01.916,121916,121.916
841,816,39,17,1:48.099,108099,108.099
841,816,40,17,1:36.663,96663,96.663
841,816,41,17,1:36.539,96539,96.539
841,816,42,17,1:35.432,95432,95.432
841,816,43,17,1:36.646,96646,96.646
841,816,44,17,1:34.523,94523,94.523
841,816,45,17,1:37.918,97918,97.918
841,816,46,17,1:34.817,94817,94.817
841,816,47,17,1:34.667,94667,94.667
841,816,48,17,1:38.582,98582,98.582
841,816,49,16,1:35.174,95174,95.174
841,816,50,16,1:34.956,94956,94.956
841,816,51,16,1:36.488,96488,96.488
841,816,52,16,1:35.224,95224,95.224
841,816,53,16,1:36.107,96107,96.107
841,816,54,16,1:38.533,98533,98.533
841,10,1,19,1:54.969,114969,114.969
841,10,2,20,1:40.099,100099,100.099
841,10,3,20,1:38.380,98380,98.38
841,10,4,20,1:38.143,98143,98.143
841,10,5,20,1:37.637,97637,97.637
841,10,6,20,1:37.671,97671,97.671
841,10,7,21,1:38.683,98683,98.683
841,10,8,20,1:37.140,97140,97.14
841,10,9,20,1:36.812,96812,96.812
841,10,10,19,1:37.153,97153,97.153
841,10,11,19,1:36.606,96606,96.606
841,10,12,19,1:36.793,96793,96.793
841,10,13,19,1:37.130,97130,97.13
841,10,14,19,1:36.727,96727,96.727
841,10,15,19,1:36.494,96494,96.494
841,10,16,18,1:36.968,96968,96.968
841,10,17,16,1:36.568,96568,96.568
841,10,18,18,1:56.357,116357,116.357
841,10,19,21,11:48.170,708170,708.17
841,10,20,19,1:55.210,115210,115.21
841,10,21,19,1:39.260,99260,99.26
841,10,22,19,1:38.574,98574,98.574
841,10,23,18,1:36.627,96627,96.627
841,10,24,18,1:36.500,96500,96.5
841,10,25,18,1:37.361,97361,97.361
841,10,26,18,1:36.198,96198,96.198
841,10,27,18,1:35.979,95979,95.979
841,10,28,18,1:35.801,95801,95.801
841,10,29,18,1:38.131,98131,98.131
841,10,30,18,1:45.904,105904,105.904
841,10,31,18,1:40.068,100068,100.068
841,10,32,18,1:40.024,100024,100.024
841,10,33,18,1:40.015,100015,100.015
841,10,34,18,1:37.695,97695,97.695
841,10,35,18,1:37.418,97418,97.418
841,10,36,18,1:38.248,98248,98.248
841,10,37,18,1:36.858,96858,96.858
841,10,38,18,1:36.109,96109,96.109
841,10,39,18,1:38.121,98121,98.121
841,10,40,18,1:36.515,96515,96.515
841,10,41,18,1:38.874,98874,98.874
841,10,42,18,1:36.731,96731,96.731
841,10,43,18,1:41.455,101455,101.455
841,10,44,18,1:41.096,101096,101.096
841,10,45,18,1:37.732,97732,97.732
841,10,46,18,1:36.265,96265,96.265
841,10,47,18,1:39.855,99855,99.855
841,10,48,18,1:35.789,95789,95.789
841,10,49,17,1:39.724,99724,99.724
841,22,1,20,1:54.971,114971,114.971
841,22,2,17,1:36.903,96903,96.903
841,22,3,15,1:35.923,95923,95.923
841,22,4,15,1:34.564,94564,94.564
841,22,5,15,1:35.979,95979,95.979
841,22,6,14,1:34.527,94527,94.527
841,22,7,14,1:34.156,94156,94.156
841,22,8,14,1:35.006,95006,95.006
841,22,9,14,1:35.797,95797,95.797
841,22,10,14,1:35.235,95235,95.235
841,22,11,14,1:34.947,94947,94.947
841,22,12,14,1:34.714,94714,94.714
841,22,13,17,1:54.448,114448,114.448
841,22,14,17,1:39.002,99002,99.002
841,22,15,15,1:32.512,92512,92.512
841,22,16,14,1:32.610,92610,92.61
841,22,17,11,1:34.169,94169,94.169
841,22,18,11,1:32.911,92911,92.911
841,22,19,11,1:33.078,93078,93.078
841,22,20,10,1:33.317,93317,93.317
841,22,21,9,1:33.370,93370,93.37
841,22,22,9,1:34.150,94150,94.15
841,22,23,15,2:24.606,144606,144.606
841,22,24,15,1:41.110,101110,101.11
841,22,25,15,1:32.042,92042,92.042
841,22,26,15,1:32.065,92065,92.065
841,22,27,15,1:31.576,91576,91.576
841,22,28,15,1:45.030,105030,105.03
841,22,29,15,1:40.294,100294,100.294
841,22,30,15,1:33.706,93706,93.706
841,22,31,15,1:32.151,92151,92.151
841,22,32,15,1:32.297,92297,92.297
841,22,33,15,1:32.553,92553,92.553
841,22,34,15,1:32.206,92206,92.206
841,22,35,15,1:32.279,92279,92.279
841,22,36,15,1:35.167,95167,95.167
841,22,37,15,1:33.247,93247,93.247
841,22,38,15,1:32.676,92676,92.676
841,22,39,15,1:32.876,92876,92.876
841,22,40,15,1:55.064,115064,115.064
841,22,41,15,1:43.533,103533,103.533
841,22,42,15,1:33.488,93488,93.488
841,22,43,15,1:32.646,92646,92.646
841,22,44,15,1:31.949,91949,91.949
841,22,45,15,1:31.690,91690,91.69
841,22,46,15,1:31.695,91695,91.695
841,22,47,15,1:31.404,91404,91.404
841,22,48,15,1:33.617,93617,93.617
841,153,1,21,2:13.879,133879,133.879
841,153,2,21,1:40.659,100659,100.659
841,153,3,21,1:33.293,93293,93.293
841,153,4,21,1:33.144,93144,93.144
841,153,5,21,1:33.320,93320,93.32
841,153,6,21,1:33.570,93570,93.57
841,153,7,19,1:35.336,95336,95.336
841,153,8,18,1:34.601,94601,94.601
841,153,9,18,1:33.882,93882,93.882
841,153,10,17,1:33.983,93983,93.983
841,153,11,17,1:35.061,95061,95.061
841,153,12,16,1:35.074,95074,95.074
841,153,13,15,1:34.964,94964,94.964
841,153,14,14,1:34.918,94918,94.918
841,153,15,12,1:35.373,95373,95.373
841,153,16,11,1:35.601,95601,95.601
841,153,17,17,1:57.713,117713,117.713
841,153,18,16,1:42.519,102519,102.519
841,153,19,16,1:33.762,93762,93.762
841,153,20,16,1:33.202,93202,93.202
841,153,21,16,1:33.091,93091,93.091
841,153,22,16,1:32.552,92552,92.552
841,153,23,14,1:35.610,95610,95.61
841,153,24,14,1:33.247,93247,93.247
841,153,25,14,1:33.530,93530,93.53
841,153,26,14,1:35.001,95001,95.001
841,153,27,14,1:33.705,93705,93.705
841,153,28,14,1:33.521,93521,93.521
841,153,29,14,1:33.683,93683,93.683
841,153,30,13,1:33.477,93477,93.477
841,153,31,13,1:33.791,93791,93.791
841,153,32,13,1:33.776,93776,93.776
841,153,33,13,1:34.080,94080,94.08
841,153,34,13,1:34.058,94058,94.058
841,153,35,14,1:58.520,118520,118.52
841,153,36,14,1:39.866,99866,99.866
841,153,37,14,1:33.089,93089,93.089
841,153,38,14,1:31.160,91160,91.16
841,153,39,14,1:30.722,90722,90.722
841,153,40,14,1:30.687,90687,90.687
841,153,41,14,1:30.467,90467,90.467
841,153,42,14,1:30.526,90526,90.526
841,153,43,14,1:31.149,91149,91.149
841,153,44,14,1:30.744,90744,90.744
841,153,45,14,1:31.464,91464,91.464
841,153,46,14,1:31.217,91217,91.217
841,153,47,14,1:31.270,91270,91.27
841,153,48,14,1:31.449,91449,91.449
841,153,49,13,1:32.295,92295,92.295
841,153,50,13,1:34.298,94298,94.298
841,153,51,13,1:32.443,92443,92.443
841,153,52,13,1:32.151,92151,92.151
841,153,53,13,1:32.316,92316,92.316
841,153,54,13,1:33.352,93352,93.352
841,153,55,13,1:33.145,93145,93.145
841,153,56,13,1:35.139,95139,95.139
841,153,57,13,1:34.478,94478,94.478
841,30,1,22,2:41.428,161428,161.428
841,30,2,22,1:43.027,103027,103.027
841,30,3,22,1:36.602,96602,96.602
841,30,4,22,1:36.062,96062,96.062
841,30,5,22,1:35.839,95839,95.839
841,30,6,22,1:35.581,95581,95.581
841,30,7,22,1:35.794,95794,95.794
841,30,8,22,1:37.682,97682,97.682
841,30,9,22,1:36.764,96764,96.764
841,30,10,21,1:38.516,98516,98.516
841,30,11,21,1:37.483,97483,97.483
841,30,12,21,1:35.422,95422,95.422
841,30,13,21,1:35.319,95319,95.319
841,30,14,21,1:37.854,97854,97.854
841,30,15,20,1:38.276,98276,98.276
841,30,16,20,1:36.991,96991,96.991
841,30,17,21,1:57.213,117213,117.213
841,30,18,21,1:42.267,102267,102.267
841,30,19,20,1:35.367,95367,95.367
842,20,1,1,1:49.614,109614,109.614
842,20,2,1,1:44.539,104539,104.539
842,20,3,1,1:44.209,104209,104.209
842,20,4,1,1:44.369,104369,104.369
842,20,5,1,1:44.378,104378,104.378
842,20,6,1,1:44.265,104265,104.265
842,20,7,1,1:44.541,104541,104.541
842,20,8,1,1:44.568,104568,104.568
842,20,9,1,1:44.782,104782,104.782
842,20,10,1,1:44.945,104945,104.945
842,20,11,1,1:45.798,105798,105.798
842,20,12,1,1:46.893,106893,106.893
842,20,13,1,1:50.561,110561,110.561
842,20,14,3,2:05.241,125241,125.241
842,20,15,1,1:45.211,105211,105.211
842,20,16,1,1:45.360,105360,105.36
842,20,17,1,1:44.026,104026,104.026
842,20,18,1,1:43.993,103993,103.993
842,20,19,1,1:43.450,103450,103.45
842,20,20,1,1:43.393,103393,103.393
842,20,21,1,1:43.520,103520,103.52
842,20,22,1,1:43.500,103500,103.5
842,20,23,1,1:43.447,103447,103.447
842,20,24,1,1:43.435,103435,103.435
842,20,25,1,1:45.734,105734,105.734
842,20,26,3,2:02.148,122148,122.148
842,20,27,1,1:42.582,102582,102.582
842,20,28,1,1:42.259,102259,102.259
842,20,29,1,1:42.688,102688,102.688
842,20,30,1,1:42.043,102043,102.043
842,20,31,1,1:42.284,102284,102.284
842,20,32,1,1:41.668,101668,101.668
842,20,33,1,1:41.539,101539,101.539
842,20,34,1,1:42.003,102003,102.003
842,20,35,1,1:42.387,102387,102.387
842,20,36,1,1:42.704,102704,102.704
842,20,37,1,1:42.798,102798,102.798
842,20,38,1,1:42.901,102901,102.901
842,20,39,1,1:42.774,102774,102.774
842,20,40,1,1:42.823,102823,102.823
842,20,41,1,1:45.479,105479,105.479
842,20,42,1,2:01.360,121360,121.36
842,20,43,1,1:42.310,102310,102.31
842,20,44,1,1:41.876,101876,101.876
842,20,45,1,1:42.237,102237,102.237
842,20,46,1,1:41.711,101711,101.711
842,20,47,1,1:42.004,102004,102.004
842,20,48,1,1:42.746,102746,102.746
842,20,49,1,1:42.018,102018,102.018
842,20,50,1,1:42.012,102012,102.012
842,20,51,1,1:42.072,102072,102.072
842,20,52,1,1:41.858,101858,101.858
842,20,53,1,1:42.380,102380,102.38
842,20,54,1,1:41.992,101992,101.992
842,20,55,1,1:42.861,102861,102.861
842,20,56,1,1:45.543,105543,105.543
842,2,1,2,1:51.553,111553,111.553
842,2,2,2,1:45.025,105025,105.025
842,2,3,2,1:44.629,104629,104.629
842,2,4,2,1:44.815,104815,104.815
842,2,5,2,1:44.826,104826,104.826
842,2,6,2,1:44.763,104763,104.763
842,2,7,2,1:45.013,105013,105.013
842,2,8,2,1:45.148,105148,105.148
842,2,9,2,1:45.871,105871,105.871
842,2,10,2,1:46.039,106039,106.039
842,2,11,2,1:46.711,106711,106.711
842,2,12,2,1:47.944,107944,107.944
842,2,13,3,1:51.911,111911,111.911
842,2,14,9,2:06.584,126584,126.584
842,2,15,7,1:45.316,105316,105.316
842,2,16,6,1:45.109,105109,105.109
842,2,17,5,1:44.767,104767,104.767
842,2,18,5,1:44.399,104399,104.399
842,2,19,5,1:43.832,103832,103.832
842,2,20,5,1:43.531,103531,103.531
842,2,21,5,1:43.204,103204,103.204
842,2,22,5,1:47.084,107084,107.084
842,2,23,5,1:43.586,103586,103.586
842,2,24,4,1:44.136,104136,104.136
842,2,25,3,1:44.677,104677,104.677
842,2,26,4,1:46.991,106991,106.991
842,2,27,8,2:01.444,121444,121.444
842,2,28,6,1:42.668,102668,102.668
842,2,29,6,1:42.713,102713,102.713
842,2,30,6,1:42.559,102559,102.559
842,2,31,6,1:42.444,102444,102.444
842,2,32,6,1:42.544,102544,102.544
842,2,33,5,1:42.982,102982,102.982
842,2,34,5,1:42.722,102722,102.722
842,2,35,5,1:43.045,103045,103.045
842,2,36,5,1:42.723,102723,102.723
842,2,37,5,1:42.757,102757,102.757
842,2,38,4,1:43.430,103430,103.43
842,2,39,3,1:46.076,106076,106.076
842,2,40,7,2:00.537,120537,120.537
842,2,41,7,1:42.075,102075,102.075
842,2,42,7,1:42.859,102859,102.859
842,2,43,6,1:44.012,104012,104.012
842,2,44,5,1:42.442,102442,102.442
842,2,45,5,1:42.487,102487,102.487
842,2,46,5,1:41.711,101711,101.711
842,2,47,4,1:41.547,101547,101.547
842,2,48,4,1:42.181,102181,102.181
842,2,49,4,1:42.370,102370,102.37
842,2,50,4,1:41.953,101953,101.953
842,2,51,4,1:43.020,103020,103.02
842,2,52,3,1:42.683,102683,102.683
842,2,53,3,1:41.949,101949,101.949
842,2,54,3,1:42.802,102802,102.802
842,2,55,3,1:42.579,102579,102.579
842,2,56,3,1:42.129,102129,102.129
842,1,1,3,1:52.046,112046,112.046
842,1,2,3,1:45.508,105508,105.508
842,1,3,3,1:44.721,104721,104.721
842,1,4,3,1:44.879,104879,104.879
842,1,5,3,1:44.663,104663,104.663
842,1,6,3,1:44.423,104423,104.423
842,1,7,3,1:44.996,104996,104.996
842,1,8,3,1:45.063,105063,105.063
842,1,9,3,1:46.162,106162,106.162
842,1,10,3,1:45.900,105900,105.9
842,1,11,3,1:46.580,106580,106.58
842,1,12,6,1:51.199,111199,111.199
842,1,13,10,2:04.252,124252,124.252
842,1,14,5,1:45.676,105676,105.676
842,1,15,4,1:44.079,104079,104.079
842,1,16,2,1:45.445,105445,105.445
842,1,17,2,1:44.102,104102,104.102
842,1,18,2,1:43.388,103388,103.388
842,1,19,2,1:43.304,103304,103.304
842,1,20,2,1:43.299,103299,103.299
842,1,21,2,1:42.919,102919,102.919
842,1,22,2,1:42.966,102966,102.966
842,1,23,2,1:43.009,103009,103.009
842,1,24,2,1:45.618,105618,105.618
842,1,25,6,2:02.238,122238,122.238
842,1,26,5,1:43.322,103322,103.322
842,1,27,2,1:42.733,102733,102.733
842,1,28,2,1:42.258,102258,102.258
842,1,29,2,1:42.457,102457,102.457
842,1,30,2,1:42.732,102732,102.732
842,1,31,2,1:42.333,102333,102.333
842,1,32,2,1:42.617,102617,102.617
842,1,33,2,1:42.525,102525,102.525
842,1,34,2,1:42.782,102782,102.782
842,1,35,2,1:43.144,103144,103.144
842,1,36,2,1:43.610,103610,103.61
842,1,37,3,1:46.927,106927,106.927
842,1,38,6,2:04.636,124636,124.636
842,1,39,5,1:43.305,103305,103.305
842,1,40,4,1:42.769,102769,102.769
842,1,41,4,1:43.276,103276,103.276
842,1,42,3,1:42.937,102937,102.937
842,1,43,3,1:42.579,102579,102.579
842,1,44,3,1:43.035,103035,103.035
842,1,45,3,1:43.781,103781,103.781
842,1,46,3,1:43.841,103841,103.841
842,1,47,3,1:43.770,103770,103.77
842,1,48,3,1:43.617,103617,103.617
842,1,49,3,1:43.587,103587,103.587
842,1,50,3,1:43.556,103556,103.556
842,1,51,3,1:43.855,103855,103.855
842,1,52,6,1:51.722,111722,111.722
842,1,53,7,2:00.472,120472,120.472
842,1,54,7,1:41.512,101512,101.512
842,1,55,7,1:41.888,101888,101.888
842,1,56,7,1:41.776,101776,101.776
842,18,1,4,1:53.644,113644,113.644
842,18,2,4,1:45.759,105759,105.759
842,18,3,4,1:45.101,105101,105.101
842,18,4,4,1:45.203,105203,105.203
842,18,5,4,1:45.419,105419,105.419
842,18,6,4,1:44.914,104914,104.914
842,18,7,4,1:44.961,104961,104.961
842,18,8,4,1:44.753,104753,104.753
842,18,9,4,1:45.203,105203,105.203
842,18,10,4,1:45.665,105665,105.665
842,18,11,4,1:46.391,106391,106.391
842,18,12,3,1:47.557,107557,107.557
842,18,13,4,1:50.787,110787,110.787
842,18,14,7,2:03.347,123347,123.347
842,18,15,5,1:46.360,106360,106.36
842,18,16,4,1:44.098,104098,104.098
842,18,17,4,1:46.241,106241,106.241
842,18,18,4,1:43.673,103673,103.673
842,18,19,4,1:43.315,103315,103.315
842,18,20,4,1:43.411,103411,103.411
842,18,21,4,1:43.158,103158,103.158
842,18,22,4,1:42.798,102798,102.798
842,18,23,4,1:45.666,105666,105.666
842,18,24,7,1:59.681,119681,119.681
842,18,25,7,1:42.170,102170,102.17
842,18,26,6,1:42.592,102592,102.592
842,18,27,4,1:42.589,102589,102.589
842,18,28,3,1:42.133,102133,102.133
842,18,29,3,1:42.081,102081,102.081
842,18,30,3,1:42.618,102618,102.618
842,18,31,3,1:42.427,102427,102.427
842,18,32,3,1:42.417,102417,102.417
842,18,33,3,1:42.482,102482,102.482
842,18,34,3,1:42.874,102874,102.874
842,18,35,3,1:43.437,103437,103.437
842,18,36,3,1:43.595,103595,103.595
842,18,37,2,1:44.183,104183,104.183
842,18,38,3,1:47.026,107026,107.026
842,18,39,4,1:59.845,119845,119.845
842,18,40,3,1:41.388,101388,101.388
842,18,41,3,1:41.748,101748,101.748
842,18,42,2,1:42.361,102361,102.361
842,18,43,2,1:42.390,102390,102.39
842,18,44,2,1:41.713,101713,101.713
842,18,45,2,1:41.615,101615,101.615
842,18,46,2,1:41.625,101625,101.625
842,18,47,2,1:41.471,101471,101.471
